Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,Over18,OverTime,PercentSalaryHike,RelationshipSatisfaction,WorkLifeBalance,MonthlyIncome,NumCompaniesWorked,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome_catagorical
38,No,Travel_Rarely,433,Human Resources,1,3,Human Resources,1,1152,3,Male,37,4,1,Human Resources,3,Married,6004,Y,No,13,4,4,2844.0,1.0,3.0,1.0,3.0,2.0,7,6.0,5.0,0.0,Low
28,No,Travel_Frequently,773,Research & Development,6,3,Life Sciences,1,1154,3,Male,39,2,1,Research Scientist,3,Divorced,22088,Y,Yes,14,4,3,2703.0,1.0,3.0,1.0,3.0,2.0,3,1.0,0.0,2.0,Low
18,Yes,Non-Travel,247,Research & Development,8,1,Medical,1,1156,3,Male,80,3,1,Laboratory Technician,3,Single,13556,Y,No,12,4,3,1904.0,1.0,3.0,0.0,3.0,0.5,0,0.0,0.0,0.0,Low
33,Yes,Travel_Rarely,603,Sales,9,4,Marketing,1,1157,1,Female,77,3,2,Sales Executive,1,Single,18385,Y,Yes,17,1,3,8224.0,0.0,3.0,0.0,3.0,3.0,5,2.0,0.0,3.0,High
41,No,Travel_Rarely,167,Research & Development,12,4,Life Sciences,1,1158,2,Male,46,3,1,Laboratory Technician,4,Married,9051,Y,Yes,11,1,3,4766.0,3.0,3.0,1.0,3.0,4.0,1,0.0,0.0,0.0,Low
31,Yes,Travel_Frequently,874,Research & Development,15,3,Medical,1,1160,3,Male,72,3,1,Laboratory Technician,3,Married,6233,Y,No,12,3,2,2610.0,1.0,3.0,1.0,3.0,4.5,2,2.0,2.0,2.0,Low
37,No,Travel_Rarely,367,Research & Development,25,2,Medical,1,1161,3,Female,52,2,2,Healthcare Representative,4,Divorced,17171,Y,No,13,3,3,5731.0,7.0,3.0,2.0,3.0,2.0,6,2.0,1.0,3.0,Low
27,No,Travel_Rarely,199,Research & Development,6,3,Life Sciences,1,1162,4,Male,55,2,1,Research Scientist,3,Married,7950,Y,No,13,3,3,2539.0,1.0,3.0,1.0,3.0,0.5,4,2.0,2.0,2.0,Low
34,No,Travel_Rarely,1400,Sales,9,1,Life Sciences,1,1163,2,Female,70,3,2,Sales Executive,3,Married,5829,Y,No,20,1,2,5714.0,1.0,3.0,0.0,3.0,3.0,6,5.0,1.0,3.0,Low
35,No,Travel_Rarely,528,Human Resources,8,4,Technical Degree,1,1164,3,Male,100,3,1,Human Resources,3,Single,7108,Y,No,17,2,1,4323.0,1.0,3.0,0.0,3.0,2.0,5,4.0,1.0,4.0,Low
29,Yes,Travel_Rarely,408,Sales,23,1,Life Sciences,1,1165,4,Female,45,2,3,Sales Executive,1,Married,11162,Y,No,13,1,1,7336.0,1.0,3.0,1.0,3.0,3.0,11,8.0,3.0,10.0,High
40,No,Travel_Frequently,593,Research & Development,9,4,Medical,1,1166,2,Female,88,3,3,Research Director,3,Single,13782,Y,No,17,3,2,13499.0,8.5,3.0,0.0,3.0,3.0,18,7.0,2.0,13.0,High
42,Yes,Travel_Frequently,481,Sales,12,3,Life Sciences,1,1167,3,Male,44,3,4,Sales Executive,1,Single,2447,Y,Yes,12,2,2,13758.0,0.0,3.0,0.0,3.0,2.0,18,9.0,7.5,14.0,High
42,No,Travel_Rarely,647,Sales,4,4,Marketing,1,1171,2,Male,45,3,2,Sales Executive,1,Single,2253,Y,No,13,4,4,5155.0,7.0,3.0,0.0,3.0,3.0,6,4.0,1.0,5.0,Low
35,No,Travel_Rarely,982,Research & Development,1,4,Medical,1,1172,4,Male,58,2,1,Laboratory Technician,3,Married,16340,Y,No,12,2,3,2258.0,6.0,3.0,1.0,3.0,2.0,8,0.0,1.0,7.0,Low
24,No,Travel_Rarely,477,Research & Development,24,3,Medical,1,1173,4,Male,49,3,1,Laboratory Technician,2,Single,6409,Y,No,22,4,3,3597.0,8.0,3.0,0.0,3.0,2.0,4,3.0,1.0,2.0,Low
28,Yes,Travel_Rarely,1485,Research & Development,12,1,Life Sciences,1,1175,3,Female,79,3,1,Laboratory Technician,4,Married,22955,Y,Yes,11,4,2,2515.0,1.0,3.0,0.0,3.0,4.0,1,1.0,0.0,0.0,Low
26,No,Travel_Rarely,1384,Research & Development,3,4,Medical,1,1177,1,Male,82,4,1,Laboratory Technician,4,Married,13421,Y,No,22,2,3,4420.0,1.0,3.0,1.0,3.0,2.0,8,7.0,0.0,7.0,Low
30,No,Travel_Rarely,852,Sales,10,3,Marketing,1,1179,3,Male,72,2,2,Sales Executive,3,Married,2706,Y,No,18,1,3,6578.0,1.0,3.0,1.0,3.0,3.0,10,3.0,1.0,4.0,High
40,No,Travel_Frequently,902,Research & Development,26,2,Medical,1,1180,3,Female,92,2,2,Research Scientist,4,Married,21203,Y,Yes,13,4,1,4422.0,3.0,3.0,1.0,3.0,3.0,1,1.0,0.0,0.0,Low
35,No,Travel_Rarely,819,Research & Development,2,3,Life Sciences,1,1182,3,Male,44,2,3,Manufacturing Director,2,Divorced,19588,Y,No,18,2,4,10274.0,2.0,3.0,1.0,3.0,2.0,7,7.0,6.0,4.0,High
34,No,Travel_Frequently,669,Research & Development,1,3,Medical,1,1184,4,Male,97,2,2,Healthcare Representative,1,Single,25755,Y,No,20,3,3,5343.0,0.0,3.0,0.0,3.0,3.0,13,9.0,4.0,9.0,Low
35,No,Travel_Frequently,636,Research & Development,4,4,Other,1,1185,4,Male,47,2,1,Laboratory Technician,4,Married,26537,Y,No,13,2,4,2376.0,1.0,3.0,1.0,3.0,2.0,2,2.0,2.0,2.0,Low
43,Yes,Travel_Rarely,1372,Sales,9,3,Marketing,1,1188,1,Female,85,1,2,Sales Executive,3,Single,9489,Y,No,13,2,2,5346.0,8.0,3.0,0.0,3.0,2.0,4,3.0,1.0,3.0,Low
32,No,Non-Travel,862,Sales,2,1,Life Sciences,1,1190,3,Female,76,3,1,Sales Representative,1,Divorced,14947,Y,No,12,3,3,2827.0,1.0,3.0,2.5,3.0,3.0,1,0.0,0.0,0.0,Low
56,No,Travel_Rarely,718,Research & Development,4,4,Technical Degree,1,1191,4,Female,92,3,5,Manager,1,Divorced,18575,Y,No,13,4,3,16581.0,4.0,3.0,1.0,3.0,2.0,5,2.0,4.0,2.0,High
29,No,Travel_Rarely,1401,Research & Development,6,1,Medical,1,1192,2,Female,54,3,1,Laboratory Technician,4,Married,26342,Y,No,13,1,3,3131.0,1.0,3.0,1.0,3.0,4.5,10,8.0,0.0,8.0,Low
19,No,Travel_Rarely,645,Research & Development,9,2,Life Sciences,1,1193,3,Male,54,3,1,Research Scientist,1,Single,7172,Y,No,25,3,3,2552.0,1.0,3.0,0.0,3.0,4.0,1,1.0,0.0,0.0,Low
45,No,Travel_Rarely,1457,Research & Development,7,3,Medical,1,1195,1,Female,83,3,1,Research Scientist,3,Married,20100,Y,Yes,19,3,2,4477.0,4.0,3.0,1.0,3.0,2.0,3,2.0,0.0,2.0,Low
37,No,Travel_Rarely,977,Research & Development,1,3,Life Sciences,1,1196,4,Female,56,2,2,Manufacturing Director,4,Married,9961,Y,No,13,2,2,6474.0,1.0,3.0,1.0,3.0,2.0,14,8.0,3.0,11.0,High
20,No,Travel_Rarely,805,Research & Development,3,3,Life Sciences,1,1198,1,Male,87,2,1,Laboratory Technician,3,Single,12828,Y,No,12,1,2,3033.0,1.0,3.0,0.0,3.0,2.0,2,2.0,1.0,2.0,Low
44,Yes,Travel_Rarely,1097,Research & Development,10,4,Life Sciences,1,1200,3,Male,96,3,1,Research Scientist,3,Single,10826,Y,Yes,11,3,3,2936.0,1.0,3.0,0.0,3.0,4.0,6,4.0,0.0,2.0,Low
53,No,Travel_Rarely,1223,Research & Development,7,2,Medical,1,1201,4,Female,50,3,5,Manager,3,Divorced,18640,Y,No,18,2,3,16581.0,3.0,3.0,1.0,3.0,4.5,7,7.0,4.0,7.0,High
29,No,Travel_Rarely,942,Research & Development,15,1,Life Sciences,1,1202,2,Female,69,1,1,Research Scientist,4,Married,26933,Y,Yes,18,1,2,2168.0,0.0,3.0,1.0,3.0,2.0,5,4.0,1.0,3.0,Low
22,Yes,Travel_Frequently,1256,Research & Development,3,4,Life Sciences,1,1203,3,Male,48,2,1,Research Scientist,4,Married,4223,Y,Yes,11,2,3,2853.0,0.0,3.0,1.0,3.0,4.5,0,0.0,0.0,0.0,Low
46,No,Travel_Rarely,1402,Sales,2,3,Marketing,1,1204,3,Female,69,3,4,Manager,1,Married,24097,Y,No,23,1,3,16581.0,8.0,3.0,0.0,3.0,2.0,18,14.5,7.5,9.0,High
44,No,Non-Travel,111,Research & Development,17,3,Life Sciences,1,1206,4,Male,74,1,1,Research Scientist,3,Single,4279,Y,No,13,4,3,2290.0,2.0,3.0,0.0,3.0,3.0,0,0.0,0.0,0.0,Low
33,No,Travel_Rarely,147,Human Resources,2,3,Human Resources,1,1207,2,Male,99,3,1,Human Resources,3,Married,8429,Y,No,13,4,3,3600.0,1.0,3.0,1.0,3.0,2.0,5,4.0,1.0,4.0,Low
41,Yes,Non-Travel,906,Research & Development,5,2,Life Sciences,1,1210,1,Male,95,2,1,Research Scientist,1,Divorced,20293,Y,No,17,1,1,2107.0,6.0,3.0,1.0,3.0,2.0,1,0.0,0.0,0.0,Low
30,No,Travel_Rarely,1329,Sales,29,4,Life Sciences,1,1211,3,Male,61,3,2,Sales Executive,1,Divorced,13192,Y,No,19,3,3,4115.0,8.0,3.0,2.5,3.0,3.0,4,3.0,0.0,3.0,Low
40,No,Travel_Frequently,1184,Sales,2,4,Medical,1,1212,2,Male,62,3,2,Sales Executive,2,Married,25440,Y,No,12,4,3,4327.0,5.0,3.0,2.5,3.0,2.0,0,0.0,0.0,0.0,Low
50,No,Travel_Frequently,1421,Research & Development,2,3,Medical,1,1215,4,Female,30,3,4,Manager,1,Married,9490,Y,No,22,3,3,16581.0,2.0,3.0,1.0,3.0,3.0,2,2.0,2.0,2.0,High
28,No,Travel_Rarely,1179,Research & Development,19,4,Medical,1,1216,4,Male,78,2,1,Laboratory Technician,1,Married,12449,Y,No,12,3,3,3196.0,1.0,3.0,2.5,3.0,2.0,6,5.0,3.0,3.0,Low
46,No,Travel_Rarely,1450,Research & Development,15,2,Life Sciences,1,1217,4,Male,52,3,5,Research Director,2,Married,10849,Y,No,11,1,3,16581.0,5.0,3.0,1.0,3.0,2.0,4,2.0,0.0,3.0,High
35,No,Travel_Rarely,1361,Sales,17,4,Life Sciences,1,1218,3,Male,94,3,2,Sales Executive,1,Married,21026,Y,Yes,15,4,3,8966.0,3.0,3.0,2.5,3.0,2.0,7,7.0,1.0,7.0,High
24,Yes,Travel_Rarely,984,Research & Development,17,2,Life Sciences,1,1219,4,Female,97,3,1,Laboratory Technician,2,Married,3372,Y,No,13,1,1,2210.0,1.0,3.0,1.0,3.0,3.0,1,0.0,0.0,0.0,Low
33,No,Travel_Frequently,1146,Sales,25,3,Medical,1,1220,2,Female,82,3,2,Sales Executive,3,Married,4905,Y,No,12,1,2,4539.0,1.0,3.0,1.0,3.0,3.0,10,7.0,0.0,1.0,Low
36,No,Travel_Rarely,917,Research & Development,6,4,Life Sciences,1,1221,3,Male,60,1,1,Laboratory Technician,3,Divorced,6865,Y,No,14,3,3,2741.0,1.0,3.0,1.0,3.0,4.0,7,7.0,1.0,7.0,Low
30,No,Travel_Rarely,853,Research & Development,7,4,Life Sciences,1,1224,3,Male,49,3,2,Laboratory Technician,3,Divorced,11309,Y,No,13,1,2,3491.0,1.0,3.0,2.5,3.0,4.0,10,7.0,7.5,9.0,Low
44,No,Travel_Rarely,200,Research & Development,29,4,Other,1,1225,4,Male,32,3,2,Research Scientist,4,Single,7744,Y,No,25,2,3,4541.0,1.0,3.0,0.0,3.0,3.0,18,11.0,7.5,14.5,Low
20,No,Travel_Rarely,654,Sales,21,3,Marketing,1,1226,3,Male,43,4,1,Sales Representative,4,Single,5050,Y,No,17,4,3,2678.0,1.0,3.0,0.0,3.0,2.0,2,1.0,2.0,2.0,Low
46,No,Travel_Rarely,150,Research & Development,2,4,Technical Degree,1,1228,4,Male,60,3,2,Manufacturing Director,4,Divorced,17433,Y,No,11,3,2,7379.0,2.0,3.0,1.0,3.0,3.0,6,3.0,1.0,4.0,High
42,No,Non-Travel,179,Human Resources,2,5,Medical,1,1231,4,Male,79,4,2,Human Resources,1,Married,12858,Y,No,16,1,4,6272.0,7.0,3.0,1.0,3.0,3.0,4,3.0,0.0,3.0,Low
60,No,Travel_Rarely,696,Sales,7,4,Marketing,1,1233,2,Male,52,4,2,Sales Executive,4,Divorced,10893,Y,Yes,18,2,3,5220.0,0.0,3.0,1.0,3.0,3.0,11,7.0,1.0,9.0,Low
32,No,Travel_Frequently,116,Research & Development,13,3,Other,1,1234,3,Female,77,2,1,Laboratory Technician,2,Married,7331,Y,No,20,3,3,2743.0,1.0,3.0,1.0,3.0,2.0,2,2.0,2.0,2.0,Low
32,No,Travel_Frequently,1316,Research & Development,2,2,Life Sciences,1,1235,4,Female,38,3,2,Research Scientist,3,Single,2338,Y,Yes,14,4,3,4998.0,4.0,3.0,0.0,3.0,2.0,8,7.0,0.0,7.0,Low
36,No,Travel_Rarely,363,Research & Development,1,3,Technical Degree,1,1237,3,Female,77,1,3,Manufacturing Director,1,Divorced,4235,Y,Yes,21,3,3,10252.0,2.0,3.0,1.0,3.0,2.0,7,7.0,7.0,7.0,High
33,No,Travel_Rarely,117,Research & Development,9,3,Medical,1,1238,1,Male,60,3,1,Research Scientist,4,Married,6311,Y,No,13,2,3,2781.0,0.0,3.0,1.0,3.0,4.5,14,10.0,4.0,10.0,Low
40,No,Travel_Rarely,107,Sales,10,3,Technical Degree,1,1239,2,Female,84,2,2,Sales Executive,2,Divorced,11591,Y,No,12,2,4,6852.0,7.0,3.0,1.0,3.0,2.0,5,1.0,1.0,3.0,High
25,No,Travel_Rarely,1356,Sales,10,4,Life Sciences,1,1240,3,Male,57,3,2,Sales Executive,4,Single,20623,Y,No,14,2,3,4950.0,0.0,3.0,0.0,3.0,4.0,4,3.0,1.0,1.0,Low
30,No,Travel_Rarely,1465,Research & Development,1,3,Medical,1,1241,4,Male,63,3,1,Research Scientist,2,Married,9369,Y,Yes,21,1,3,3579.0,0.0,3.0,1.0,3.0,2.0,11,9.0,5.0,7.0,Low
42,No,Travel_Frequently,458,Research & Development,26,5,Medical,1,1242,1,Female,60,3,3,Research Director,1,Married,23281,Y,Yes,17,3,3,13191.0,3.0,3.0,0.0,3.0,4.5,1,0.0,0.0,0.0,High
35,No,Non-Travel,1212,Sales,8,2,Marketing,1,1243,3,Female,78,2,3,Sales Executive,4,Married,13755,Y,Yes,11,2,2,10377.0,4.0,3.0,1.0,3.0,4.5,13,2.0,4.0,12.0,High
27,No,Travel_Rarely,1103,Research & Development,14,3,Life Sciences,1,1244,1,Male,42,3,1,Research Scientist,1,Married,14377,Y,Yes,14,4,2,2235.0,1.0,3.0,2.0,3.0,3.0,9,7.0,6.0,8.0,Low
54,No,Travel_Frequently,966,Research & Development,1,4,Life Sciences,1,1245,4,Female,53,3,3,Manufacturing Director,3,Divorced,9659,Y,No,17,1,1,10502.0,7.0,3.0,1.0,3.0,2.0,5,4.0,1.0,4.0,High
44,No,Travel_Rarely,1117,Research & Development,2,1,Life Sciences,1,1246,1,Female,72,4,1,Research Scientist,4,Married,19982,Y,No,13,4,3,2011.0,1.0,3.0,1.0,3.0,4.5,10,5.0,7.0,7.0,Low
19,Yes,Non-Travel,504,Research & Development,10,3,Medical,1,1248,1,Female,96,2,1,Research Scientist,2,Single,6148,Y,Yes,25,2,4,1859.0,1.0,3.0,0.0,3.0,2.0,1,1.0,0.0,0.0,Low
29,No,Travel_Rarely,1010,Research & Development,1,3,Life Sciences,1,1249,1,Female,97,3,1,Research Scientist,4,Divorced,5598,Y,No,15,1,3,3760.0,1.0,3.0,2.5,3.0,4.5,3,2.0,1.0,2.0,Low
54,No,Travel_Rarely,685,Research & Development,3,3,Life Sciences,1,1250,4,Male,85,3,4,Research Director,4,Married,23474,Y,No,14,1,3,16581.0,3.0,3.0,0.0,3.0,2.0,10,9.0,0.0,9.0,High
31,No,Travel_Rarely,1332,Research & Development,11,2,Medical,1,1251,3,Male,80,3,2,Healthcare Representative,1,Married,17089,Y,Yes,12,4,2,6833.0,1.0,3.0,0.0,3.0,2.0,6,5.0,0.0,1.0,High
31,No,Travel_Rarely,1062,Research & Development,24,3,Medical,1,1252,3,Female,96,2,2,Healthcare Representative,1,Single,17198,Y,No,19,2,3,6812.0,1.0,3.0,0.0,3.0,2.0,10,9.0,1.0,8.0,High
59,No,Travel_Rarely,326,Sales,3,3,Life Sciences,1,1254,3,Female,48,2,2,Sales Executive,4,Single,16490,Y,No,17,4,3,5171.0,5.0,3.0,0.0,3.0,2.0,6,1.0,0.0,5.0,Low
43,No,Travel_Rarely,920,Research & Development,3,3,Life Sciences,1,1255,3,Male,96,1,5,Research Director,4,Married,18625,Y,No,14,2,3,16581.0,3.0,3.0,1.0,3.0,2.0,8,7.0,0.0,7.0,High
49,No,Travel_Rarely,1098,Research & Development,4,2,Medical,1,1256,1,Male,85,2,5,Manager,3,Married,12124,Y,No,13,3,4,16581.0,2.0,3.0,1.0,3.0,2.0,1,0.0,0.0,0.0,High
36,No,Travel_Frequently,469,Research & Development,3,3,Technical Degree,1,1257,3,Male,46,3,1,Research Scientist,2,Married,9256,Y,No,12,3,2,3692.0,1.0,3.0,0.0,3.0,2.0,11,10.0,0.0,7.0,Low
48,No,Travel_Rarely,969,Research & Development,2,2,Technical Degree,1,1258,4,Male,76,4,1,Laboratory Technician,2,Single,16620,Y,No,11,3,2,2559.0,5.0,3.0,0.0,3.0,4.0,1,0.0,0.0,0.0,Low
27,No,Travel_Rarely,1167,Research & Development,4,2,Life Sciences,1,1259,1,Male,76,3,1,Research Scientist,3,Divorced,3208,Y,No,11,2,3,2517.0,1.0,3.0,2.5,3.0,2.0,5,3.0,0.0,3.0,Low
29,No,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1,1260,3,Male,82,3,2,Healthcare Representative,4,Divorced,4204,Y,Yes,11,2,3,6623.0,1.0,3.0,2.0,3.0,2.0,6,0.0,1.0,0.0,High
48,No,Travel_Rarely,715,Research & Development,1,3,Life Sciences,1,1263,4,Male,76,2,5,Research Director,4,Single,8733,Y,No,12,3,4,16581.0,6.0,3.0,0.0,3.0,3.0,1,0.0,0.0,0.0,High
29,No,Travel_Rarely,694,Research & Development,1,3,Life Sciences,1,1264,4,Female,87,2,4,Research Director,4,Divorced,3423,Y,No,14,2,2,16124.0,3.0,3.0,2.0,3.0,2.0,7,7.0,1.0,7.0,High
34,No,Travel_Rarely,1320,Research & Development,20,3,Technical Degree,1,1265,3,Female,89,4,1,Research Scientist,3,Married,21643,Y,No,17,4,2,2585.0,0.0,3.0,0.0,3.0,4.5,1,0.0,0.0,0.0,Low
44,No,Travel_Rarely,1099,Sales,5,3,Marketing,1,1267,2,Male,88,3,5,Manager,2,Married,8751,Y,No,11,3,3,16581.0,7.0,3.0,1.0,3.0,4.5,18,9.0,3.0,10.0,High
33,No,Travel_Rarely,536,Sales,10,5,Marketing,1,1268,4,Male,82,4,3,Sales Executive,3,Divorced,21708,Y,Yes,14,4,3,8380.0,0.0,3.0,2.0,3.0,3.0,9,8.0,0.0,8.0,High
19,No,Travel_Rarely,265,Research & Development,25,3,Life Sciences,1,1269,2,Female,57,4,1,Research Scientist,4,Single,21221,Y,Yes,12,4,3,2994.0,1.0,3.0,0.0,3.0,2.0,1,0.0,0.0,1.0,Low
23,No,Travel_Rarely,373,Research & Development,1,2,Life Sciences,1,1270,4,Male,47,3,1,Research Scientist,3,Married,16901,Y,No,22,4,3,1223.0,1.0,3.0,1.0,3.0,2.0,1,0.0,0.0,1.0,Low
25,Yes,Travel_Frequently,599,Sales,24,1,Life Sciences,1,1273,3,Male,73,1,1,Sales Representative,4,Single,8040,Y,Yes,14,4,3,1118.0,1.0,3.0,0.0,3.0,4.0,1,0.0,1.0,0.0,Low
26,No,Travel_Rarely,583,Research & Development,4,2,Life Sciences,1,1275,3,Male,53,3,1,Research Scientist,4,Single,9973,Y,Yes,20,2,2,2875.0,1.0,3.0,0.0,3.0,2.0,8,5.0,2.0,2.0,Low
45,Yes,Travel_Rarely,1449,Sales,2,3,Marketing,1,1277,1,Female,94,1,5,Manager,2,Single,2493,Y,Yes,16,1,3,16581.0,2.0,3.0,0.0,3.0,2.0,18,10.0,1.0,11.0,High
55,No,Non-Travel,177,Research & Development,8,1,Medical,1,1278,4,Male,37,2,4,Healthcare Representative,2,Divorced,25592,Y,Yes,15,4,3,13577.0,1.0,3.0,1.0,3.0,3.0,18,9.0,7.5,0.0,High
21,Yes,Travel_Frequently,251,Research & Development,10,2,Life Sciences,1,1279,1,Female,45,2,1,Laboratory Technician,3,Single,25308,Y,No,20,3,1,2625.0,1.0,3.0,0.0,3.0,2.0,2,2.0,2.0,2.0,Low
46,No,Travel_Rarely,168,Sales,4,2,Marketing,1,1280,4,Female,33,2,5,Manager,2,Married,9946,Y,No,14,3,3,16581.0,2.0,3.0,1.0,3.0,2.0,11,4.0,0.0,8.0,High
34,No,Travel_Rarely,131,Sales,2,3,Marketing,1,1281,3,Female,86,3,2,Sales Executive,1,Single,6039,Y,Yes,12,4,3,4538.0,0.0,3.0,0.0,3.0,3.0,3,2.0,0.0,2.0,Low
51,No,Travel_Frequently,237,Sales,9,3,Life Sciences,1,1282,4,Male,83,3,5,Manager,2,Divorced,19196,Y,Yes,24,1,2,16581.0,4.0,3.0,1.0,3.0,4.5,18,10.0,7.5,10.0,High
59,No,Travel_Rarely,1429,Research & Development,18,4,Medical,1,1283,4,Male,67,3,3,Manufacturing Director,4,Single,20002,Y,No,12,4,2,10512.0,6.0,3.0,0.0,3.0,4.5,9,7.0,5.0,4.0,High
34,No,Travel_Frequently,135,Research & Development,19,3,Medical,1,1285,3,Female,46,3,2,Laboratory Technician,2,Divorced,22534,Y,No,13,3,4,4444.0,4.0,3.0,2.0,3.0,2.0,11,8.0,5.0,10.0,Low
28,No,Travel_Frequently,791,Research & Development,1,4,Medical,1,1286,4,Male,44,3,1,Laboratory Technician,3,Single,6842,Y,Yes,11,3,2,2154.0,0.0,3.0,0.0,3.0,2.0,4,2.0,0.0,2.0,Low
44,No,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,1,1288,3,Male,92,4,5,Manager,1,Divorced,17477,Y,No,14,4,2,16581.0,1.0,3.0,2.0,3.0,4.0,18,9.0,7.5,13.0,High
34,No,Travel_Frequently,648,Human Resources,11,3,Life Sciences,1,1289,3,Male,56,2,2,Human Resources,2,Married,21833,Y,No,11,4,4,4490.0,4.0,3.0,2.0,3.0,4.5,10,9.0,1.0,8.0,Low
35,No,Travel_Rarely,735,Research & Development,6,1,Life Sciences,1,1291,3,Male,66,3,1,Research Scientist,3,Married,6020,Y,Yes,14,4,3,3506.0,0.0,3.0,0.0,3.0,3.0,3,2.0,2.0,2.0,Low
42,No,Travel_Rarely,603,Research & Development,7,4,Medical,1,1292,2,Female,78,4,2,Research Scientist,2,Married,5628,Y,Yes,16,4,3,2372.0,6.0,3.0,0.0,3.0,2.0,1,0.0,0.0,0.0,Low
43,No,Travel_Rarely,531,Sales,4,4,Marketing,1,1293,4,Female,56,2,3,Sales Executive,4,Single,20364,Y,No,14,4,4,10231.0,3.0,3.0,0.0,3.0,3.0,18,7.0,7.5,14.5,High
36,No,Travel_Rarely,429,Research & Development,2,4,Life Sciences,1,1294,3,Female,53,3,2,Manufacturing Director,2,Single,2323,Y,Yes,11,4,3,5410.0,8.5,3.0,0.0,3.0,2.0,16,14.0,5.0,12.0,Low
44,Yes,Travel_Rarely,621,Research & Development,15,3,Medical,1,1295,1,Female,73,3,3,Healthcare Representative,4,Married,14075,Y,No,11,4,3,7978.0,1.0,3.0,1.0,3.0,2.0,10,7.0,0.0,5.0,High
28,No,Travel_Frequently,193,Research & Development,2,3,Life Sciences,1,1296,4,Male,52,2,1,Laboratory Technician,4,Married,14222,Y,Yes,12,2,3,3867.0,1.0,3.0,1.0,3.0,2.0,2,2.0,2.0,2.0,Low
51,No,Travel_Frequently,968,Research & Development,6,2,Medical,1,1297,2,Female,40,2,1,Laboratory Technician,3,Single,4257,Y,No,14,2,2,2838.0,0.0,3.0,0.0,3.0,4.5,7,0.0,7.0,7.0,Low
30,No,Non-Travel,879,Research & Development,9,2,Medical,1,1298,3,Female,72,3,2,Manufacturing Director,3,Single,12858,Y,Yes,18,3,3,4695.0,7.0,3.0,0.0,3.0,3.0,8,4.0,1.0,7.0,Low
29,Yes,Travel_Rarely,806,Research & Development,7,3,Technical Degree,1,1299,2,Female,39,3,1,Laboratory Technician,3,Divorced,17285,Y,Yes,13,1,3,3339.0,3.0,3.0,2.0,3.0,2.0,7,7.0,7.0,7.0,Low
28,No,Travel_Rarely,640,Research & Development,1,3,Technical Degree,1,1301,4,Male,84,3,1,Research Scientist,1,Single,4732,Y,No,11,2,2,2080.0,2.0,3.0,0.0,3.0,2.0,3,2.0,1.0,2.0,Low
25,No,Travel_Rarely,266,Research & Development,1,3,Medical,1,1303,4,Female,40,3,1,Research Scientist,2,Single,18830,Y,No,18,4,2,2096.0,1.0,3.0,0.0,3.0,3.0,2,2.0,2.0,1.0,Low
32,No,Travel_Rarely,604,Sales,8,3,Medical,1,1304,3,Male,56,4,2,Sales Executive,4,Married,11693,Y,No,15,3,4,6209.0,1.0,3.0,2.0,3.0,4.0,10,7.0,0.0,8.0,Low
45,No,Travel_Frequently,364,Research & Development,25,3,Medical,1,1306,2,Female,83,3,5,Manager,2,Single,13035,Y,No,22,3,3,16581.0,3.0,3.0,0.0,3.0,4.0,0,0.0,0.0,0.0,High
39,No,Travel_Rarely,412,Research & Development,13,4,Medical,1,1307,3,Female,94,2,4,Manager,2,Divorced,17334,Y,Yes,13,4,3,16581.0,6.0,3.0,2.0,3.0,4.0,18,9.0,7.5,2.0,High
58,No,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1,1308,1,Male,88,3,1,Research Scientist,3,Divorced,26076,Y,No,12,4,3,2372.0,1.0,3.0,2.0,3.0,3.0,2,2.0,2.0,2.0,Low
32,Yes,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,1,1309,4,Male,79,3,2,Laboratory Technician,3,Married,22845,Y,No,18,1,3,4883.0,1.0,3.0,1.0,3.0,3.0,10,4.0,1.0,1.0,Low
39,Yes,Travel_Rarely,360,Research & Development,23,3,Medical,1,1310,3,Male,93,3,1,Research Scientist,1,Single,22154,Y,No,13,1,3,3904.0,0.0,3.0,0.0,3.0,2.0,5,2.0,0.0,3.0,Low
30,No,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1,1311,1,Female,48,2,2,Laboratory Technician,4,Married,23631,Y,No,12,1,3,4627.0,0.0,3.0,1.0,3.0,4.5,9,2.0,6.0,7.0,Low
36,No,Travel_Rarely,325,Research & Development,10,4,Technical Degree,1,1312,4,Female,63,3,3,Healthcare Representative,3,Married,5747,Y,No,12,1,3,7094.0,3.0,3.0,0.0,3.0,0.5,7,7.0,1.0,7.0,High
46,No,Travel_Rarely,991,Human Resources,1,2,Life Sciences,1,1314,4,Female,44,3,1,Human Resources,1,Single,22957,Y,No,12,3,4,3423.0,6.0,3.0,0.0,3.0,3.0,7,6.0,5.0,7.0,Low
